id,latitude,longitude,elevation
KBAN0,38.3557,-119.5188,2057
D0213,51.9375,10.9897,170
15020,47.6833,26.6667,161
1466,59.9708,11.0383,108
4EFTL,-16.5,147.9,0
9GJI5,59.334,6.882,1105
4197,65.2667,-13.5833,10
28741,54.55,60.3,319
50834,46.5,121.3667,427
17262,36.7167,37.1167,638
47595,37.75,140.4667,67
17074,41.3667,33.7667,799
93779,-43.5061,172.7342,9
23365,66.6,82.5,34
61687,13.7667,-13.6833,49
68006,-17.9333,15.9833,1095
KMWO0,39.5318,-84.3964,198
48692,1.4167,103.8833,11
WS2NR,-16.1,123.7,0
25621,64,158.9167,683
1262,64.8,10.55,33
99409,48.2167,-88.3667,195
53817,36.0167,106.2833,1676
64360,-11.6667,27.4833,1276
89512,-70.8,11.8,102
KJYR0,40.8964,-97.6241,509
33817,46.75,28.35,78
16351,38.9886,17.0789,154
64851,10.45,14.25,423
58730,27.7667,118.0333,221
88891,-51.6833,-57.7667,23
15165,46.36,24.2261,523
69158,45.07,18.72,146
68243,-24.6,26.5167,946
95916,-35.9,148.4,1482
LTCN0,37.5388,36.9535,525
86955,-27.1694,-51.5589,776
WN6WP,69.455,30.041,27
10730,49.4667,8.5,100
84600,-11.8333,-76.3833,2378
83971,-30,-51.1833,3
72670,44.5167,-109.0167,1551
52447,39.8167,98.9,1372
22235,67.35,37.05,155
83738,-22.4833,-44.4667,440
1105,68.3678,15.9428,8
ISL77,49.82,-104.18,578
86903,-23.5053,-49.9464,522
44292,47.9167,106.8667,1307
KNBT0,35.0167,-76.4667,4
47654,34.7,137.7167,32
32165,44.0167,145.8667,40
83928,-29.7833,-57.0333,74
71808,51.44,-57.19,37
3262,55.0167,-1.4167,30
99601,15.1,-79.9,-9999
KMLD0,42.1704,-112.2893,1373
47656,34.9667,138.4,14
3876,50.8333,-0.2833,2
23207,67.0167,51.2,18
95912,-36.4333,148.3333,1755
48604,6.4833,100.2667,22
FYTM0,-19.2619,17.7325,1327
3980,55.3667,-7.3333,20
29464,56.65,90.55,0
69352,37.7833,126.85,23
0FV2W,44.05,-77.3,108
11464,50.55,13.9333,836
17070,40.7333,31.6,742
2920,63.75,22.5333,2
47133,36.3,127.4,77
70063,70.5,-149.8833,5
63711,-0.4,34.1481,1143
OYAS0,16.0833,43.1667,2000
94985,-42,147.5,195
83742,-22.4,-43.6667,0
86992,-31.3478,-54.0133,230
46764,24.75,121.7667,9
41739,26.9667,64.1,980
UTSB0,39.7667,64.4667,229
94715,-33.4,147.9,133
95956,-41.1,145.2,344
13464,41.9167,19.2167,24
53063,44.4,111.5,1096
Y1RYX,52.79,-112.42,712
FX0DN,45.3,-72.9,68
D4501,50.6546,10.7693,937
6043,57.4,10.5167,83
KFRH0,38.5062,-86.6369,241
QA6US,62.446,7.835,67
80434,9.2167,-66.0167,125
13262,44.55,19.2333,121
1112,65.4667,12.2167,8
51642,41.7833,84.1667,883
U8EGK,47.7196,10.6433,790
40699,29.6833,48.8,17
KRMY0,42.2512,-84.9554,287
6031,57.1853,9.9525,13
94987,-42,148.3,55
24807,61.3278,100.4764,330
23FA2,67.308,14.431,5
DFH6L,52.38,-122.37,564
KCPU0,38.1461,-120.6482,405
92047,-6.5667,146.7167,70
91611,1.35,172.9333,3
8532,38.8333,-9.3333,134
28346,57.3667,61.9167,177
6808,46.1667,8.88,196
51828,37.1333,79.9333,1375
31459,51.35,130.4333,260
94255,-19.9,138.1,233
KQIH0,50.57,3.08,60
72376,35.2333,-111.8167,2192
KAPC0,38.2132,-122.2807,11
47407,43.7667,142.3667,112
KHFF0,35.0367,-79.4974,115
32411,55.5833,155.5833,4
89564,-67.6,62.9,10
41977,22.35,91.8167,33
87642,-36.75,-59.8333,132
94215,-15.3667,126.3,400
10334,52.45,9.4333,57
60535,34.6833,3.25,1144
47824,32.2167,130.75,146
94896,-36.0667,146.95,165
OXWGM,47.9394,8.1933,870
RPUG0,16.0348,120.2411,2
3955,51.85,-8.4833,153
83373,-15.9333,-47.8833,1101
86732,-16.9625,-50.4253,678
KHHG0,40.8529,-85.4571,246
94513,-28.0167,147.4667,183
QUSN2,48.2213,11.7989,498
41898,24.45,89.7,13
99539,30.2,-88.1,0
98444,13.1333,123.7333,16
99246,46.1833,-124.1833,3
CWZD0,52.45,-131.2333,5
15538,0,0,0
84117,-0.95,-80.6833,13
15297,45.35,24.25,1346
26231,58.3833,24.5,14
33788,47.4167,32.4667,84
ENGC0,61.0333,2.0333,10
F4DD2,57.25,-105.6,514
87270,-29.1833,-59.7,48
16138,44.8333,11.6167,10
32071,50.7333,142.7167,95
KMWL0,32.7816,-98.0602,297
P9LDV,50.9657,10.6988,278
38264,42.45,59.6167,77
31823,47.9667,139.5333,3
72318,37.2,-80.4167,653
86216,-25.3667,-57.55,0
64750,9.15,18.3833,365
71028,51.67,-124.4,875
NCMR0,-19.8425,-157.703,8
34421,49.4167,38.1667,86
60007,28.0297,-17.2144,219
8495,36.15,-5.35,5
2327,62.0461,14.4069,357
94864,-37.7,145.4,76
47570,37.4833,139.9167,212
25627,63.3,158.5,707
83222,-12.6667,-39.0833,227
67215,-12.9833,40.5333,101
15615,42.1833,23.5833,2925
10857,48.0667,10.9,623
D0124,51.2388,11.577,265
2758,60.4167,24.4,42
33805,47.5833,34.45,53
MMDO0,24.1249,-104.5283,1857
55591,29.6667,91.1333,3650
58462,31,121.4,0
3339,53.9667,-2.0333,153
RE0FK,49.2,-123.99,114
62143,58.3,0.4,-9999
966DD,59.232,9.591,35
67974,-19.8333,30.7833,0
81978,-9.9703,-55.8272,300
48071,19.4167,93.55,5
26487,56.2667,32.0833,197
86658,-12.1981,-38.9678,231
13335,43.1667,16.45,25
60360,36.8333,7.8167,4
24923,60.7167,114.8833,243
16219,42.4667,12.9833,1874
EIDL0,55.0442,-8.341,9
32059,51.1,143.55,15
71209,49.11,-123.3,11
CNR66,43.64,-79.88,221
17302,36.8667,30.7,45
41480,12.6667,45.0333,3
28952,53.2167,63.6167,156
94658,-34.3833,135.3667,28
81903,-7.4553,-46.0275,254
82294,-2.8833,-40.1333,17
91222,18.9,145.6,2
395RI,66.15,-65.71,24
ST9X5,35.61278,-100.99611,989
PVJOS,58.804,9.098,42
D7328,50.8543,12.4216,219
60410,36.5,1.3333,59
D0630,52.0194,11.4055,83
91848,-21.9167,-157.95,41
KHPN0,41.0669,-73.7076,134
27935,52.8833,40.4833,158
DDGJK,50.0902,7.1401,133
4115,65.7,-23.0833,620
63866,-6.8333,37.65,526
93110,-37,174.8,7
HVJTT,49.87,-112.79,901
65599,4.95,-6.0833,62
82993,-9.5167,-35.7833,117
89705,-81.5,3.7333,2410
KRZZ0,36.4395,-77.7093,78
34772,47.1167,46.3,2
99510,58,1.1,-9999
6123,55.2444,9.8883,2
60522,34.8167,-1.7833,426
83745,-22.2833,-42.5333,0
D0131,51.0881,12.9326,296
48924,21.05,101.4667,0
29712,54.7,78.6667,112
25147,68.05,166.45,290
KCEC0,41.7802,-124.2365,19
37308,42.5167,43.15,544
6244,52.65,5.05,-1
95462,-25.3667,131.0167,530
D3696,51.5966,7.4049,60
93929,-50.4833,166.3,40
47849,31.25,131.0833,277
48315,19.1167,100.8,235
13492,41.0167,20.8833,0
48DPX,38.42856,-105.10685,1658
15040,47.5333,25.5667,660
14454,43.2833,17.0167,49
6407,51.2,2.8667,4
30695,53.4667,123.9,267
KORS0,48.7083,-122.9106,9
8SQCP,43.48,-79.89,198
68171,-22.6833,29.1,839
SACT0,-30.3667,-66.3,457
95289,-16.7667,145.9667,3
25913,59.55,150.7833,118
63006,16.6667,38.3333,1676
94590,-27.2636,153.2417,20
16262,41.0469,15.2319,1092
30683,53.9667,121.9333,524
91769,5,5,0
64383,-1.5,29.6333,1878
8235,40.35,-1.1167,900
31532,50.8667,132.25,273
92082,-3.3167,154.6667,3
3970,53.7167,-8.9833,69
KM250,36.7696,-88.5847,159
1475,59.1833,9.5667,1
H7I3L,53.28,-111.77,676
94311,-20.5,120.1667,164
41176,24.9,51.55,4
1310,61.5833,5.0333,0
94016,-6.3167,145.9,1554
41244,24.2333,55.7833,299
9CZZP,43.25,-79.83,94
N9V61,63.24,-130.04,1379
40670,31.9833,44.3167,32
85580,-33.45,-70.55,649
91287,19.5167,-154.8167,15
23024,69.4833,60.3333,6
99438,31.95,-80.6833,0
KBKE0,44.8373,-117.8091,1028
FAWB0,-25.65,28.2167,1248
37831,40.35,47.0167,163
87934,-53.8,-67.75,13
98440,14.1333,122.9833,3
99513,56.1,2.7,-9999
57005,34.5,105.5,1680
42792,22.0167,84,240
29962,53.05,90.9167,448
D1161,48.8777,11.2349,384
7J348,38.3154,-76.5501,43
71558,51.38,-56.1,29
42767,22.4667,78.4333,1061
SVSP0,10.2833,-68.75,232
22981,60.7667,46.3,98
10270,52.9,12.8167,38
94175,-10.5667,142.2167,8
KRCX0,45.4968,-91.0005,378
33173,51.2167,24.6833,173
KRPD0,45.4201,-91.7733,338
41941,23.2667,90.7,6
71903,54.2553,-133.0583,41
69175,44.18,19,554
6654,47.4667,8.1667,350
94825,-37.6,141.4167,73
43356,10,77.1333,300
15075,47.2167,27.2667,90
47585,39.65,141.9667,43
OILVL,44.98,-79.05,290
71340,54.32,-113.95,614
94210,-15.5,123.15,5
87925,-51.6167,-69.2833,20
KBMQ0,30.7389,-98.2386,391
15271,45.67,21.92,125
TRMLR,49.4901,8.1685,179
43320,11.1333,75.95,100
72226,32.3,-86.0667,67
8161,41.6333,-0.9,222
67001,-11.7,43.2333,6
37470,42.05,48.3,-19
87641,-36.8333,-59.8833,146
CWRE0,50.8,-96.95,221
28662,55.2667,66.5,135
41992,21.4333,91.9667,2
9Z5VP,51.42,-110.15,724
16416,38.8025,15.2342,75
KRSP0,39.6459,-77.4685,569
67765,-16.8333,29.6167,1343
78457,19.75,-70.55,15
D1050,51.0221,13.847,114
30851,51.85,112.6333,1030
47003,42.3167,130.4,2
60515,35.3333,4.2,461
20964,70.35,74.1333,4
15344,45.1833,23.8,530
GDDIA,24.58009,-81.68293,2
48620,4.2167,100.7,7
FKMPO,53.76,-73.68,306
NFNB0,-17.7111,178.759,3
71388,48.3,-70.92,152
22820,61.8167,34.2667,112
71845,51.45,-90.21,386
W1KQZ,66.882,13.668,10
84001,-0.45,-90.2667,16
64911,4.95,9.9333,816
6662,47.6667,8.4333,402
87852,-46.5167,-71.0167,429
KI36S,42.88,-79.25,175
20744,72.3667,52.7,16
93365,-39.4894,175.6703,813
86672,-13.2667,-43.4172,440
31011,59.65,127.1667,278
6908,47.0675,8.4633,1032
68186,-23.8333,30.15,716
40611,36.6167,44.2167,1088
29571,56.0667,92.7333,234
93855,-45.25,169.3833,0
919G3,58.659,5.555,24
KDEC0,39.8346,-88.8657,208
6738,46.4667,7.2858,1045
94242,-18.65,135.95,218
1238,62.1167,9.2833,972
23074,69.4,86.1667,19
33922,45.45,33.6,15
Q0A5Y,48.6137,9.2947,280
1478,58.9686,10.1478,15
99276,42.6,-68.6,3
KHAO0,39.3638,-84.5219,193
JBNGE,-19.1,152.4,0
29827,53.2667,80.7667,123
92075,-5.4833,150.4,5
86870,-22.8617,-46.0431,660
KNXF0,33.2856,-117.4565,27
10426,51.6167,8.6167,213
2342,62.5167,16.1833,105
57156,33.5333,110.8833,914
KAKQ0,36.9872,-77.0011,34
54863,36.7667,121.1667,64
17607,35.15,33.4,162
3082,56.7667,-3.3833,334
46753,23.5167,120.8,2406
41026,21.5,39.2,15
6750,46.65,8.6167,2287
40045,35.3167,40.15,215
71880,49.61,-115.78,940
94769,-33.85,151.2167,2
7117,48.8258,-3.4731,55
59117,24.3,116.1167,84
15015,47.7833,23.9333,504
94384,-24.2,151.9,34
8UGV5,45.15,-71.8,259
59162,24.7667,121.75,0
KLBE0,40.2746,-79.4068,366
41989,21.8167,91.85,2
30915,50.4167,103.6167,989
54326,41.5833,120.4333,152
91610,1.35,172.9167,2
99251,62.0333,-168.9833,3
41288,20.6667,58.9,19
56167,30.9833,101.1167,2959
IWZU0,53.05,-111.55,701
91245,19.2833,166.65,4
6754,46.41,8.9247,2171
XPC39,50.8,-110.69,723
D4841,53.6946,8.8735,1
2650,56.0167,14.85,55
28434,56.65,57.7833,207
68297,-25.5169,31.9,183
85488,-29.9,-71.2,142
KLGD0,45.2902,-118.0071,828
0JI0N,51.94,-131.02,88
99313,-22.7,119.2,630
43014,19.85,75.4,582
30521,54.8,105.2167,428
28705,54.4167,51.1,0
68496,-28.5,32.4,107
82986,-9.4,-38.2167,253
SAVR0,-45.0167,-70.8167,697
94047,-5.5667,146.7333,70
60367,36.9,8.45,10
78545,17.7667,-64.8833,21
9M4XD,46.48,-84.52,187
51356,44.3,86.0333,457
11176,47.4667,15.3333,515
KVDF0,28.014,-82.3453,6
94214,-15.4833,128.1167,16
47086,36.2167,126.5333,4
48982,11.6167,103,4
6476,50.0333,5.4,563
29854,53.6833,88.05,242
95936,-37.25,150.05,18
14314,44.5333,14.4667,53
2084,68.05,22,360
66325,-12.3833,16.95,1701
28202,58.35,51.5667,0
24261,67.8,130.3833,490
KINJ0,32.0836,-97.0973,209
42639,23,70.2167,10
KCBF0,41.2601,-95.7587,380
68575,-30.15,30.0667,937
28674,55.1,67.9667,136
78740,13.6167,-86.4667,0
40882,26.5333,54,30
S5TCP,59.911,10.704,20
68582,-29.65,30.4,739
6638,46.9397,7.8064,745
61285,12.85,-11.2333,132
93762,-43.4667,171.6667,560
40740,36.85,54.2667,1286
33754,47.7667,29.0167,199
2101,65.8061,15.0828,458
35895,46.0333,73.5333,344
40712,37.5333,45.0833,1297
94617,-34.3,116.1,280
47575,40.8167,140.7667,3
SCRM0,-62.1908,-58.9867,45
2159,65.1167,20.7667,195
43330,10.7833,79.1333,0
OINE0,37.3833,55.452,130
D6262,48.7695,9.8737,413
O2HOQ,58.63,-117.16,339
7330,46.3167,-0.4,61
47898,32.7167,133.0167,31
26668,54.8167,29.6833,0
1386,60.8008,11.0975,132
95843,-36.8,145.7,502
76526,22.75,-102.5,2265
EGEO0,56.4635,-5.3997,6
LSZS0,46.5353,9.8853,1707
63106,53.5,2,-9999
12772,48.0833,20.7667,232
2705,67.0167,27.2167,491
56576,27.6,102.85,0
1397,61.3,12.2667,0
41242,25.6156,56.2472,20
10123,53.8,7.9,14
84673,-13.1333,-74.2167,2740
1362,61.6778,8.3728,1873
MUCL0,21.6167,-81.55,2
98324,15.3333,119.9667,4
2883,64.233,27.683,0
6253,56.4,2.0667,34
13397,43.0167,22.75,448
15482,43.9833,22.95,68
91953,-21.4833,-135.45,3
KDUX0,35.8574,-102.0133,1130
KPLD0,40.4516,-84.989,282
47097,37.2639,127.4842,79
ZHFB3,51.3,-111.39,0
1156,68.6067,14.4331,7
KDAN0,36.5729,-79.3361,174
43002,19.1167,72.8333,4
12778,48.3167,21.5667,118
47696,35.2833,139.6667,49
69052,30.42,-86.68,12
43312,10.85,72.4667,3
31199,55.0333,126.8,453
83410,-16.45,-54.5667,94
71358,70.48,-68.52,26
36872,43.3633,77.0042,646
25173,68.9,-179.3667,7
KGSH0,41.5263,-85.7942,252
4341,70.75,-22.65,14
KSJC0,37.3627,-121.9291,19
68849,-33.2906,26.5028,642
7552,44.4,2.4833,581
30554,54.4667,113.5833,995
58853,27,120.7,106
KHMT0,33.734,-117.0225,461
95527,-29.5,149.8,214
37439,42.1167,44.9667,1091
41178,24.75,50.8167,7
2223,63.9667,13.7167,680
37782,40.3856,44.2603,2071
48647,2.7333,101.7,21
71604,46.82,-60.67,439
KRSV0,39.016,-87.6498,141
2734,61.45,29.4667,74
99435,47.6667,-122.4333,3
78737,12.45,-86.8667,0
3011,59.1167,-5.8167,98
6379,50.8,5.7167,49
70386,56.8167,-132.9667,0
25335,66.5333,164.2833,286
D2475,52,13.1009,75
89175,-78.8,-174.6667,15
1414,59.4381,5.0781,25
FQTT0,-16.1,33.6333,160
1C19F,59.208,10.454,1
27981,53.15,47.5167,107
17280,37.8833,40.1833,686
56074,34.2,102.3,3109
2ZBNL,58.686,7.803,207
71585,56.65,-111.21,369
47143,35.8833,128.6167,58
17234,37.85,27.85,57
I0EZ7,49.56,-99.07,374
10735,49.25,8.8833,169
89261,-64.1667,-61.5333,17
26080,59.5333,32.3833,34
Q9WNN,43.91,-79.32,230
KPEX0,45.3721,-94.7447,361
7471,45.0833,3.7667,832
59348,23.2667,119.6667,0
10318,52.1167,8.2833,305
64870,7.35,13.5667,1114
TRPG0,16.7914,-62.1933,168
43385,7.2167,93.7333,6
68574,-30.5333,29.4833,1300
D5064,51.2897,6.4437,37
KLBL0,37.0442,-100.9599,879
D3435,48.5235,11.8398,475
27947,52.8,41.3333,139
KLUM0,44.8923,-91.8678,273
7785,43,9.3667,108
2173,65.6703,21.0664,43
99140,-41.7,145.3,322
44409,28.8,80.55,187
11418,49.9167,12.7167,540
42398,26.6333,88.3167,126
16450,37.5667,14.2833,940
D0979,50.7364,8.2672,314
47168,34.7333,127.7333,67
KDVO0,38.1436,-122.5561,1
94952,-40.8333,145.1,8
HCN8V,68.242,14.479,29
15282,45.6,25.55,1024
8MXY4,50.45,-104.67,570
31921,44.7167,132.0667,75
26124,58.95,23.8167,4
KTME0,29.805,-95.8979,51
DFIIP,53.9,-122.79,601
47759,35.0167,135.7333,41
16719,37.75,20.8833,3
30976,50.65,118.55,587
8228,40.1769,-3.7125,704
36061,52.2667,87.1667,322
92071,-6.1667,150.95,3
6356,51.8667,5.15,1
48863,15.1167,108.7667,9
62408,24.9833,32.8167,88
KAQR0,34.3983,-96.1481,180
95214,-15.51,128.1503,4
30664,53.5333,115.6167,812
ZPSCE,53.42,-113.75,671
13118,45.9,14.8667,56
16064,45.5167,8.6667,178
GGW8O,61.121,11.363,230
86877,-22.5833,-43.2667,33
7502,44.5333,-1.1333,25
85548,-32.8142,-70.6467,750
62566,29.5,-14.4,-9999
71066,58.62,-117.16,338
99618,27.9,-95,-9999
7ERSW,50.36,-119.06,1586
D6159,52.9542,7.3196,8
71575,64.23,-76.53,50
1137,66.9333,13.45,12
U24O6,49.81,-115.63,970
11965,49,21.25,270
67599,-13.2667,31.9333,568
SVMG0,10.9167,-63.9833,23
72536,41.5833,-83.8,208
2879,64.9,29.0167,223
72638,44.35,-84.6667,351
15043,47.36,22.09,113
3964,53.2833,-9.0167,18
95574,-26.3833,153.0333,8
MI9WZ,49.82,-104.18,580
63710,-0.3667,35.35,2184
86855,-21.7147,-41.3442,25
40080,33.4167,36.5167,608
41267,22.6653,59.4019,12
LEA21,46.97,-71.03,15
57966,25.6,111.9,0
54339,41.1333,122.9833,17
61045,13.9833,10.3,464
1101,70.36,31.09,15
78707,15.1667,-87.1167,670
40257,32.3667,35.75,1150
43087,18.0167,79.5667,266
87715,-38.95,-68.1333,270
84252,-3.4361,-79.9839,7
71940,55.18,-118.88,669
KHLC0,39.3802,-99.8315,682
96253,-3.8833,102.3333,16
58506,29.5833,115.9833,1165
28535,55.95,58.6667,231
15360,45.15,29.6667,3
KENW0,42.5957,-87.9278,226
47090,38.25,128.5667,18
71704,43,-82.31,181
71488,57.25,-105.6167,509
D3042,50.5617,8.2386,230
07L8S,48.42,-123.39,0
6651,46.9469,8.0122,742
83881,-27.1833,-53.2333,258
72384,35.4333,-119.05,155
48001,27.3333,97.4167,409
93490,-40.3,176.65,4
72479,39.3806,-112.5077,1451
56739,25.1167,98.4833,1649
29866,53.7,91.7,0
61627,15.3833,-15.1167,20
78330,22.7833,-81.1833,0
87157,-27.4657,-58.979,53
KQIW0,14,-88,852
80251,3.9167,-77.0833,10
1452,58.2,8.0833,1
48891,11.28,106.37,16
26258,57.8167,28.4167,42
78905,15.5333,-61.3,13
40183,31.7667,35.2167,815
10325,52.1,8.75,135
HKIS0,0.35,37.5833,1067
22676,63.5833,45.6333,66
80477,8.98,-71.95,10
PAAP0,56.2468,-134.6482,0
64390,-3.3167,29.3167,782
72652,43.0667,-98.5333,453
94938,-35.4,150.5,36
20856,71.4,67.6333,18
30916,50.5167,104.8333,733
11113,46.8911,10.4969,1330
72254,30.3167,-97.7667,201
7U43R,58.62,-117.16,338
2946,61.8667,24.8167,144
KTPL0,31.1525,-97.4078,208
68430,-28.3167,23.0667,1323
20289,77.1833,96.5833,9
D5PJY,49.6822,8.2435,148
68536,-30.65,24.0167,1247
71774,48.57,-123.53,366
17285,37.5667,43.7667,0
68813,-33.7989,18.3744,2
27511,55.9,36.8167,0
KMEZ0,34.5454,-94.2026,329
D1711,47.7344,8.7932,438
29367,57.1333,90.7,182
11032,48.6667,16.6333,209
S5725,50.58,6.9483,351
2349,62.7628,16.7392,205
70296,60.5,-145.4833,13
D7285,52.4153,11.0758,68
37746,40.6,46.8,199
1253,62.9533,10.1786,299
94879,-38.2,145.2,85
3355,53.8333,-1.2,9
97300,-8.6333,122.25,3
16245,41.65,12.45,6
FYJPQ,49.2845,7.9124,525
4053,65.7,-19.6167,43
22621,63.7667,34.2833,113
40400,26.2,36.4667,20
94892,-38.5,145.3,13
31285,54.5,134.4167,62
72311,33.95,-83.3333,246
28655,55.2333,63.3167,176
41749,26.25,68.3667,37
76539,22.15,-100.9833,1870
D3497,50.1228,11.5597,336
YDBY0,-17.37,123.661,7
16081,45.46,9.2583,107
3052E,48.17,-57.33,299
10551,50.6167,10.6667,505
29103,59.0667,76.7333,0
70395,55.35,-131.7167,27
KGYH0,34.7583,-82.3764,291
D2355,53.1228,8.4205,4
BYIC0,37.751,-82.6367,372
D5303,49.936,12.0935,723
78708,15.45,-87.9333,31
71535,49.8,-112.03,833
LK552,50.51,-114.01,1143
83692,-21.7667,-43.35,939
72381,34.9167,-117.9,702
11212,46.6,13.6667,2140
2120,66.95,17.75,337
71506,66.98,-136.22,731
94399,-23.9,147.5,280
11140,47.5833,12.7,629
31884,45.4167,134.2667,139
2703,60.2,24.75,31
43081,18.6667,78.1,379
91550,-13.3167,166.6167,5
1149,66.3333,14.1,40
80112,6.1333,-75.4333,2140
31703,49,131.7333,0
EDCA0,53.8333,13.6745,5
G18HP,67.527,12.104,4
62402,26.1833,32.7333,78
10410,51.4,6.9667,152
76612,20.6667,-103.3833,1551
59278,23.05,112.4667,12
16435,37.7228,13.4281,1034
30246,57.6667,111.6667,332
41140,16.9,42.5833,6
36177,50.4167,80.3,196
16266,41.8881,16.1647,3
RQ6ZN,60.03,-70,124
D6347,50.0579,10.2972,304
78720,14.05,-87.2167,994
26289,57.9667,33.2333,219
61202,20.2,0.9833,494
88965,-64.3,-62.95,8
65548,7.3833,-7.5167,339
47142,35.9,128.65,35
31158,56.65,136.35,496
3004,60.5333,-1.3833,228
57649,28.2667,109.6833,560
72407,39.4667,-74.0833,23
78526,18.4333,-66,3
95629,-30.3,116.7,325
82480,-4.2667,-41.7833,161
94995,-31.5,159.1,5
71749,48.3667,-89.3167,199
72694,44.9,-123,64
1220,62.4556,7.7703,-9999
47779,34.6,135.6,10
2283,63.8167,20.25,10
86734,-16.6428,-49.22,770
D0130,49.7283,9.7692,300
37044,44.5667,42.2167,440
KADM0,34.3043,-97.0206,237
99142,-43.4,146.2,224
46772,22.4167,120.55,20
37808,40.1333,45.3167,1945
60150,33.8833,-5.5333,576
76625,20.6,-100.3833,1813
27675,55.1833,46.3333,136
42271,27.3833,80.1667,141
67231,-14.8167,36.5333,606
2726,68.6,23.5833,377
52983,35.8667,104.15,1875
98429,14.5167,121,14
KD570,46.8128,-101.8602,637
82094,0.7667,-50.1,3
3164,55.6,-3.55,227
78501,17.4,-83.9333,9
KHIE0,44.3676,-71.5445,327
15281,45.44,25.45,2509
42484,25.75,84.1667,62
KBWG0,36.9645,-86.4197,167
8449,36.65,-6.35,26
1480,59.7536,10.1236,8
76577,21.0167,-101.25,1999
8916,42.8167,-0.5,1730
12600,49.8,19,398
11278,46.6308,14.1653,450
58241,32.7833,119.45,3
28457,56.3,62.6,152
86619,-10.1286,-36.2864,74
FG31E,54.17,-130.36,6
10172,53.9167,12.2833,40
34063,52.2833,45.4,0
3800,49.9167,-6.2833,45
EAKQ4,59.294,10.428,55
2423,59.8644,13.1194,109
38317,42.0667,68.1167,238
21535,74.6667,138.9,16
23927,60.15,60.0167,186
6606,47.0475,7.0592,431
MMPQ0,17.5334,-91.9845,61
2706,60.25,24.05,37
B20FC,49.63,-115.96,889
G93KN,30.84389,-85.60175,26
71027,46.66,-60.41,10
62120,30.3833,13.5833,496
KEGI0,30.6503,-86.5229,59
IS6IV,51.36,-116.34,2025
94418,-28,153.2,316
32580,53.06,158.7897,54
71451,56.33,-103.28,344
31510,50.25,127.5667,137
93113,-36.8333,174.9,18
3535,52.48,-1.6908,96
7648,43.6,5.1,59
36064,51.8,87.2667,400
95658,-30.5,136.9,105
4091,65.0333,-14.2333,25
40944,34.5,66.3,2800
95322,-20.2,130,340
44347,44.4167,105.3167,1297
63970,-10,39.7,41
96F8K,50.89,-119.88,1311
54346,41.3167,123.7833,183
99519,57.7,0.9,-9999
11372,47.1106,13.1333,1092
98322,15.3167,120.3833,0
41414,17.3667,50.95,610
6030,57.1,9.85,3
74551,39.5833,-94.1833,297
CZK6B,43.63,-79.66,204
91739,-13.8167,-172,1
SLVZ0,-22.0777,-65.5889,335
KOQN0,39.9901,-75.5819,141
0MIBB,-39.2,147,0
99614,42,-11.3,-9999
71218,50.7,-119.29,350
42112,30.45,78.0833,2005
62560,30.1,-19.4,-9999
8373,38.8667,1.3833,7
PAXK0,63.0246,-145.5006,809
OQ2DX,43.22,-79.68,102
VOPC0,11.9687,79.8101,36
83231,-12.55,-47.8333,275
41162,25.85,50.9667,2
16223,42.0814,12.2117,265
41033,21.3833,39.8667,300
83869,-26.25,-50.8,783
82808,-8.15,-70.7667,188
76648,20.5333,-86.9333,5
56065,34.7333,101.6,350
XVO0U,46.07,-70.97,312
4452,69.4964,-49.6942,904
KHRI0,45.8282,-119.2592,196
83780,-23.6167,-46.65,803
93023,-35.1167,174.0167,82
3917,54.65,-6.2167,81
D3945,53.4585,12.2417,66
D2810,51.9446,8.7749,150
94835,-37.2833,143.25,965
7U4LB,59.227,9.577,41
13481,42.5667,21.0333,545
4417,72.5803,-38.4586,3255
91758,-13.8167,-171.9833,0
83617,-20.8,-51.5667,0
KCQM0,47.8218,-92.6906,405
2723,67.7833,24.85,524
47169,34.6872,125.4511,77
16613,40.7833,21.4,650
89775,-69.7167,72.6333,47
72449,39.7667,-94.0833,252
2019,68.4203,18.1681,514
58027,34.2833,117.15,42
D2272,53.7784,11.5595,43
47094,38.1175,127.4336,1064
95728,-31.3,149.3,645
6277,53.4167,6.2,0
YOLD0,-30.485,136.877,105
40703,38.55,44.9667,1107
U882D,52.11,-110.8,740
M3Y2F,46.53,-72.43,46
33862,47.3167,33.2833,57
65344,6.35,2.3833,5
48068,20.1333,96.7667,1463
14370,45.1667,18,88
72775,47.4667,-111.3833,1120
6MPJE,37.7138,-106.352,2424
40102,33.8667,36,927
71248,51.78,-114.68,1114
23657,63.1167,75.2833,130
95684,-34.1,150.9,198
93545,-41.3,173.2167,5
27479,56.3333,46.5833,114
40061,34.55,38.3,408
47686,35.7667,140.3833,41
